review_id,player_id,ship_id,voyage_id,review_text,rating,review_date,language
608,208,8,36,Spent most evenings in the casino on the Nieuw Statendam. The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,1,2025-10-09,en
609,54,6,28,Spent most evenings in the casino on the Carnival Panorama. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-04,es
610,406,11,53,First time playing blackjack on a cruise ship (Westerdam). Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-11,en
611,409,9,43,"I enjoyed the slot machines on the Koningsdam. Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-10,en
612,349,9,44,The casino on the Koningsdam was outstanding! The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-11-13,en
613,9,10,46,"The minimum bets were too high for casual players. $25 minimum blackjack is excessive. Overall, the Zuiderdam casino gets a two thumbs up from me.",1,2025-10-20,en
614,115,7,35,The dealers on the Rotterdam were professional. Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-13,en
615,75,1,4,Casino experience on our Bahamas 4-Day cruise aboard the Mardi Gras: Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-12,en
616,279,8,39,The dealers on the Nieuw Statendam were professional. Dealers were rude and impatient with beginners. Not a welcoming environment.,1,2025-11-10,en
617,441,10,48,The casino on the Zuiderdam was decent! Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-09,en
618,348,8,39,Casino experience on our Western Caribbean 7-Day cruise aboard the Nieuw Statendam: ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-11-22,en
619,94,9,44,Had a amazing time at the slots tables on the Koningsdam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-11,en
620,66,2,8,"Played a few rounds of blackjack. Won some, lost some. Pretty average experience. Overall, the Celebration casino gets a two thumbs up from me.",3,2025-10-30,en
621,106,9,44,Spent most evenings in the casino on the Koningsdam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-18,en
622,367,2,7,"I enjoyed the slot machines on the Celebration. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-31,en
623,207,5,23,The dealers on the Carnival Firenze were wonderful. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-04,en
624,16,6,28,Casino experience on our Eastern Caribbean 7-Day cruise aboard the Carnival Panorama: Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-15,en
625,134,11,53,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Westerdam casino gets a mixed review from me.",5,2025-11-11,en
626,263,12,57,"Had a outstanding time at the craps tables on the Volendam. Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-10-20,en
627,102,10,47,I was thrilled by the slot machines on the Zuiderdam. The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-10-22,en
628,113,8,36,"Casino experience on our Western Caribbean 7-Day cruise aboard the Nieuw Statendam: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-10-20,en
629,442,9,44,The casino on the Koningsdam was fantastic! ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-11-12,en
630,441,10,46,I hated the slot machines on the Zuiderdam. Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-10-10,fr
631,434,2,10,"Spent a couple of evenings playing slots. Normal odds, nothing special to report. Overall, the Celebration casino gets a mixed review from me.",3,2025-11-22,en
632,455,11,55,I loved the slot machines on the Westerdam. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-23,en
633,43,11,54,Spent most evenings in the casino on the Westerdam. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,5,2025-11-30,en
634,95,1,2,"Progressive jackpot slots were exciting. Someone won $15,000 on our sailing! Overall, the Mardi Gras casino gets a mixed review from me.",4,2025-10-17,en
635,27,10,48,Casino experience on our Mediterranean 14-Day cruise aboard the Zuiderdam: Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-11-11,en
636,55,9,44,First time playing baccarat on a cruise ship (Koningsdam). Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-23,en
637,120,9,42,I was disappointed by the slot machines on the Koningsdam. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-25,en
638,318,2,7,"The loyalty program rewards were outstanding. Got complimentary drinks all cruise. Overall, the Celebration casino gets a strong avoid from me.",4,2025-10-28,en
639,301,4,16,The dealers on the Carnival Venezia were professional. Slot machines seemed very tight. Played for hours without any significant wins.,1,2025-10-07,en
640,490,10,49,The dealers on the Zuiderdam were professional. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-16,en
641,16,8,38,The dealers on the Nieuw Statendam were impatient. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-11-02,en
642,495,12,56,I enjoyed the slot machines on the Volendam. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-21,es
643,169,9,43,Spent most evenings in the casino on the Koningsdam. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-08,en
644,198,2,7,The casino on the Celebration was terrible! The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-10-20,en
645,19,9,44,First time playing baccarat on a cruise ship (Koningsdam). Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-10,en
646,84,4,19,The dealers on the Carnival Venezia were rude. ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-11-09,en
647,484,3,15,Casino experience on our Bahamas 4-Day cruise aboard the Jubilee: Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-11-20,en
648,194,9,41,"First time playing poker on a cruise ship (Koningsdam). The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-15,en
649,78,2,8,Casino experience on our Bermuda 5-Day cruise aboard the Celebration: The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-26,en
650,179,8,39,The casino on the Nieuw Statendam was great! Dealers were rude and impatient with beginners. Not a welcoming environment.,1,2025-11-09,es
651,37,4,19,The casino on the Carnival Venezia was amazing! Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-06,en
652,443,10,46,The dealers on the Zuiderdam were professional. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-10-18,en
653,374,3,12,Spent most evenings in the casino on the Jubilee. The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-27,es
654,230,6,30,"The dealers on the Carnival Panorama were slow. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-12-08,en
655,354,8,36,"Had a fantastic time at the poker tables on the Nieuw Statendam. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-14,en
656,282,7,33,Casino experience on our Southern Caribbean 10-Day cruise aboard the Rotterdam: Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-11-02,en
657,474,2,7,The casino on the Celebration was fantastic! Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-10-20,en
658,95,9,45,The casino on the Koningsdam was great! Slot machines seemed very tight. Played for hours without any significant wins.,2,2025-11-28,en
659,464,8,38,"The loyalty program rewards were outstanding. Got complimentary drinks all cruise. Overall, the Nieuw Statendam casino gets a two thumbs up from me.",5,2025-11-05,en
660,429,5,23,The casino on the Carnival Firenze was decent! Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,1,2025-11-01,en
661,91,3,15,Casino experience on our Bahamas 4-Day cruise aboard the Jubilee: ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-11-23,en
662,330,10,46,I appreciated the slot machines on the Zuiderdam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-10-10,en
663,18,10,48,"The dealers on the Zuiderdam were wonderful. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-11-05,en
664,323,6,29,I loved the slot machines on the Carnival Panorama. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-11-23,en
665,489,4,19,I was disappointed by the slot machines on the Carnival Venezia. Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-05,en
666,184,1,3,Spent most evenings in the casino on the Mardi Gras. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-01,de
667,326,5,24,"The casino on the Carnival Firenze was fantastic! Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-08,en
668,3,12,58,Casino experience on our Bahamas 4-Day cruise aboard the Volendam: Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-22,en
669,336,2,6,The dealers on the Celebration were excellent. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-13,en
670,18,3,12,"I hated the slot machines on the Jubilee. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-30,fr
671,138,7,35,Casino experience on our Alaska 7-Day cruise aboard the Rotterdam: Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-11-22,en
672,18,1,4,Had a decent time at the roulette tables on the Mardi Gras. Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-10-30,en
673,223,3,11,The casino on the Jubilee was amazing! The poker room closed too early. Would have liked late-night tournament options.,2,2025-10-17,en
674,271,6,26,The dealers on the Carnival Panorama were friendly. Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-10-20,en
675,489,11,54,First time playing blackjack on a cruise ship (Westerdam). ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-12-01,en
676,310,5,23,The casino on the Carnival Firenze was great! Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-08,en
677,139,8,39,"The loyalty program rewards were outstanding. Got complimentary drinks all cruise. Overall, the Nieuw Statendam casino gets a pass from me.",5,2025-11-21,en
678,23,11,55,The casino on the Westerdam was amazing! Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-28,en
679,410,1,2,Spent most evenings in the casino on the Mardi Gras. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-28,en
680,411,4,20,The casino on the Carnival Venezia was disappointing! Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-11-20,en
681,450,3,14,Spent most evenings in the casino on the Jubilee. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,5,2025-11-13,es
682,159,1,2,Spent most evenings in the casino on the Mardi Gras. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-10-23,en
683,263,3,12,The dealers on the Jubilee were professional. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-30,es
684,179,12,56,First time playing baccarat on a cruise ship (Volendam). The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-20,es
685,254,8,40,Casino experience on our Alaska 7-Day cruise aboard the Nieuw Statendam: Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-27,en
686,238,3,11,"The minimum bets were too high for casual players. $25 minimum blackjack is excessive. Overall, the Jubilee casino gets a thumbs up from me.",1,2025-10-17,en
687,110,10,49,Spent most evenings in the casino on the Zuiderdam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-17,en
688,478,4,17,First time playing blackjack on a cruise ship (Carnival Venezia). Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-10-13,en
689,335,11,52,Casino experience on our Hawaii 15-Day cruise aboard the Westerdam: Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-02,en
690,18,6,28,I hated the slot machines on the Carnival Panorama. Slot machines seemed very tight. Played for hours without any significant wins.,2,2025-11-10,en
691,175,8,40,Casino experience on our Alaska 7-Day cruise aboard the Nieuw Statendam: Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-11-23,en
692,251,12,58,Casino experience on our Bahamas 4-Day cruise aboard the Volendam: Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-23,en
693,499,1,1,The dealers on the Mardi Gras were friendly. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-10-19,es
694,345,11,52,I hated the slot machines on the Westerdam. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-10-31,en
695,72,8,38,First time playing craps on a cruise ship (Nieuw Statendam). Dealers were rude and impatient with beginners. Not a welcoming environment.,1,2025-11-08,en
696,161,11,53,"Had a outstanding time at the poker tables on the Westerdam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-02,en
697,128,6,30,"Progressive jackpot slots were exciting. Someone won $15,000 on our sailing! Overall, the Carnival Panorama casino gets a mixed review from me.",5,2025-11-28,en
698,1,8,38,I hated the slot machines on the Nieuw Statendam. Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-09,en
699,238,11,55,First time playing craps on a cruise ship (Westerdam). Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-12-04,en
700,171,9,42,Casino experience on our Hawaii 15-Day cruise aboard the Koningsdam: Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-30,en
701,10,1,3,The dealers on the Mardi Gras were slow. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-25,en
702,57,9,44,"Great selection of table games. The blackjack tables had reasonable minimums. Overall, the Koningsdam casino gets a two thumbs up from me.",5,2025-11-10,en
703,100,1,2,Had a decent time at the blackjack tables on the Mardi Gras. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-10-22,en
704,180,8,40,I appreciated the slot machines on the Nieuw Statendam. The casino was too small for the number of passengers. Always crowded and noisy.,1,2025-11-28,en
705,261,9,45,"The dealers on the Koningsdam were rude. The dealers were friendly and professional, made the experience really enjoyable.",4,2025-11-30,en
706,452,8,40,"Casino experience on our Alaska 7-Day cruise aboard the Nieuw Statendam: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-23,en
707,424,7,35,Casino experience on our Alaska 7-Day cruise aboard the Rotterdam: The casino was too small for the number of passengers. Always crowded and noisy.,1,2025-11-21,es
708,47,9,43,The dealers on the Koningsdam were slow. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-02,en
709,397,1,3,First time playing roulette on a cruise ship (Mardi Gras). The poker room closed too early. Would have liked late-night tournament options.,2,2025-10-30,en
710,133,12,57,The casino on the Volendam was mediocre! Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-25,en
711,498,2,6,Casino experience on our Southern Caribbean 10-Day cruise aboard the Celebration: Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-24,en
712,465,3,14,"The dealers on the Jubilee were impatient. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-15,en
713,109,6,30,Spent most evenings in the casino on the Carnival Panorama. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-12-08,es
714,406,5,23,First time playing roulette on a cruise ship (Carnival Firenze). Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-10-27,en
715,425,7,32,The casino on the Rotterdam was disappointing! Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-29,en
716,411,3,13,First time playing baccarat on a cruise ship (Jubilee). Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-01,en
717,340,12,60,Spent most evenings in the casino on the Volendam. Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-17,en
718,196,7,32,The dealers on the Rotterdam were impatient. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-10-29,en
719,451,10,47,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Zuiderdam casino gets a solid recommendation from me.",4,2025-10-16,en
720,107,9,45,Casino experience on our Panama Canal 11-Day cruise aboard the Koningsdam: Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-28,en
721,240,9,43,Had a disappointing time at the slots tables on the Koningsdam. The casino was too small for the number of passengers. Always crowded and noisy.,2,2025-11-11,es
722,257,7,34,First time playing slots on a cruise ship (Rotterdam). Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-10,en
723,403,1,3,Had a okay time at the blackjack tables on the Mardi Gras. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-10-31,en
724,76,5,22,The casino on the Carnival Firenze was outstanding! Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-14,en
725,248,2,6,"Spent most evenings in the casino on the Celebration. The dealers were friendly and professional, made the experience really enjoyable.",4,2025-10-19,en
726,395,5,22,I was thrilled by the slot machines on the Carnival Firenze. The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-24,en
727,72,1,1,Spent most evenings in the casino on the Mardi Gras. Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-10-14,en
728,371,10,47,"I was thrilled by the slot machines on the Zuiderdam. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-28,en
729,289,11,52,Casino experience on our Hawaii 15-Day cruise aboard the Westerdam: Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-11-01,en
730,285,3,14,"Spent most evenings in the casino on the Jubilee. The dealers were friendly and professional, made the experience really enjoyable.",4,2025-11-12,en
731,321,9,41,"I loved the slot machines on the Koningsdam. The dealers were friendly and professional, made the experience really enjoyable.",4,2025-10-21,en
732,288,7,34,Spent most evenings in the casino on the Rotterdam. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-11-09,en
733,424,4,19,The dealers on the Carnival Venezia were wonderful. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-11-16,en
734,117,9,41,The dealers on the Koningsdam were rude. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-10-17,en
735,176,7,35,Spent most evenings in the casino on the Rotterdam. Dealers were rude and impatient with beginners. Not a welcoming environment.,1,2025-11-14,en
736,165,11,52,The dealers on the Westerdam were rude. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-11-05,en
737,32,8,36,Spent most evenings in the casino on the Nieuw Statendam. The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-12,en
738,136,7,31,First time playing craps on a cruise ship (Rotterdam). The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-10-09,en
739,417,10,49,"Had a disappointing time at the blackjack tables on the Zuiderdam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-19,en
740,172,3,15,"Had a okay time at the poker tables on the Jubilee. The dealers were friendly and professional, made the experience really enjoyable.",4,2025-11-22,en
741,298,8,40,First time playing roulette on a cruise ship (Nieuw Statendam). The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-11-26,en
742,307,7,33,Casino experience on our Southern Caribbean 10-Day cruise aboard the Rotterdam: Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-10,en
743,219,3,12,Casino experience on our Eastern Caribbean 7-Day cruise aboard the Jubilee: Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-11-02,en
744,165,3,12,First time playing craps on a cruise ship (Jubilee). Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-30,en
745,427,7,31,"Casino was beautifully decorated and spacious. Never felt crowded even on peak nights. Overall, the Rotterdam casino gets a strong avoid from me.",5,2025-10-22,en
746,149,3,12,The casino on the Jubilee was disappointing! Slot machines seemed very tight. Played for hours without any significant wins.,2,2025-10-26,en
747,253,4,16,The casino on the Carnival Venezia was decent! Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-10-10,en
748,202,7,35,Spent most evenings in the casino on the Rotterdam. Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-11-12,en
749,149,1,4,The casino on the Mardi Gras was terrible! Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-07,en
750,392,6,29,Casino experience on our Southern Caribbean 10-Day cruise aboard the Carnival Panorama: Slot machines seemed very tight. Played for hours without any significant wins.,2,2025-11-13,en
751,263,3,14,Spent most evenings in the casino on the Jubilee. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-11-10,en
752,377,6,26,Spent most evenings in the casino on the Carnival Panorama. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-10-25,en
753,225,7,34,Casino experience on our Bahamas 4-Day cruise aboard the Rotterdam: Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-11-13,en
754,214,7,34,Had a decent time at the slots tables on the Rotterdam. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-11-14,en
755,276,5,25,"Spent most evenings in the casino on the Carnival Firenze. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-11-22,en
756,191,5,21,"Decent casino but nothing extraordinary. Standard cruise ship gaming experience. Overall, the Carnival Firenze casino gets a solid recommendation from me.",3,2025-10-11,en
757,186,10,49,Spent most evenings in the casino on the Zuiderdam. Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-11-16,de
758,198,5,22,I was thrilled by the slot machines on the Carnival Firenze. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-13,fr
759,58,7,35,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Rotterdam casino gets a two thumbs up from me.",4,2025-11-22,en
760,451,9,45,"Played a few rounds of blackjack. Won some, lost some. Pretty average experience. Overall, the Koningsdam casino gets a mixed review from me.",3,2025-12-04,en
761,284,7,31,Spent most evenings in the casino on the Rotterdam. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-13,en
762,477,4,17,I appreciated the slot machines on the Carnival Venezia. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-12,en
763,310,2,9,"Spent most evenings in the casino on the Celebration. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-16,en
764,343,9,42,Casino experience on our Hawaii 15-Day cruise aboard the Koningsdam: Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-11-01,es
765,123,10,48,The dealers on the Zuiderdam were slow. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-07,en
766,259,3,13,"Casino experience on our Eastern Caribbean 7-Day cruise aboard the Jubilee: Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-11-01,en
767,46,6,29,"Great selection of table games. The blackjack tables had reasonable minimums. Overall, the Carnival Panorama casino gets a mixed review from me.",4,2025-11-24,en
768,58,7,32,The casino on the Rotterdam was outstanding! Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-10-18,en
769,351,2,8,First time playing craps on a cruise ship (Celebration). Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-06,en
770,285,1,5,"Decent casino but nothing extraordinary. Standard cruise ship gaming experience. Overall, the Mardi Gras casino gets a strong avoid from me.",3,2025-11-06,en
771,308,8,38,I loved the slot machines on the Nieuw Statendam. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-14,fr
772,154,10,50,First time playing craps on a cruise ship (Zuiderdam). Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-11-16,en
773,374,11,55,"First time playing poker on a cruise ship (Westerdam). The dealers were friendly and professional, made the experience really enjoyable.",4,2025-11-23,es
774,395,12,58,The casino on the Volendam was outstanding! Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-03,en
775,126,12,60,The dealers on the Volendam were wonderful. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-11-08,en
776,255,10,49,I enjoyed the slot machines on the Zuiderdam. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-11-15,en
777,72,4,18,The dealers on the Carnival Venezia were impatient. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-05,en
778,358,2,6,Spent most evenings in the casino on the Celebration. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,5,2025-10-13,en
779,97,5,24,The dealers on the Carnival Firenze were wonderful. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-01,en
780,255,9,43,I was thrilled by the slot machines on the Koningsdam. ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-11-11,en
781,423,2,10,The casino on the Celebration was wonderful! The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-20,en
782,188,7,33,Spent most evenings in the casino on the Rotterdam. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-06,en
783,167,3,15,The dealers on the Jubilee were attentive. Slot machines seemed very tight. Played for hours without any significant wins.,1,2025-11-26,en
784,286,2,7,Casino experience on our Western Caribbean 7-Day cruise aboard the Celebration: The poker room closed too early. Would have liked late-night tournament options.,1,2025-10-27,en
785,423,5,25,Casino experience on our Panama Canal 11-Day cruise aboard the Carnival Firenze: Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-16,de
786,395,2,9,"The loyalty program rewards were outstanding. Got complimentary drinks all cruise. Overall, the Celebration casino gets a strong avoid from me.",4,2025-11-10,en
787,214,10,47,Had a amazing time at the craps tables on the Zuiderdam. Dealers were rude and impatient with beginners. Not a welcoming environment.,1,2025-10-19,en
788,443,10,47,The dealers on the Zuiderdam were friendly. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-10-23,en
789,65,5,21,The dealers on the Carnival Firenze were excellent. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-09,fr
790,226,10,49,I was disappointed by the slot machines on the Zuiderdam. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-11-20,en
791,145,4,17,"First time playing baccarat on a cruise ship (Carnival Venezia). Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-19,en
792,55,9,45,"Casino experience on our Panama Canal 11-Day cruise aboard the Koningsdam: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-25,en
793,417,4,16,Casino experience on our Bahamas 4-Day cruise aboard the Carnival Venezia: Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-10-10,en
794,15,8,40,Casino experience on our Alaska 7-Day cruise aboard the Nieuw Statendam: Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-26,de
795,103,5,25,Had a terrible time at the poker tables on the Carnival Firenze. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,1,2025-11-14,en
796,426,9,41,The casino on the Koningsdam was okay! Casino was extremely smoky. Needs better ventilation or a non-smoking section.,1,2025-10-12,en
797,496,6,28,Casino experience on our Eastern Caribbean 7-Day cruise aboard the Carnival Panorama: ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-11-12,en
798,413,1,4,"The casino on the Mardi Gras was okay! Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-03,en
799,263,6,28,"I appreciated the slot machines on the Carnival Panorama. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-07,en
800,258,12,59,The casino on the Volendam was outstanding! Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-10-30,en
801,140,10,46,The dealers on the Zuiderdam were rude. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-20,en
802,392,1,2,The dealers on the Mardi Gras were friendly. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-10-17,es
803,313,8,37,First time playing poker on a cruise ship (Nieuw Statendam). The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-29,en
804,275,12,56,Spent most evenings in the casino on the Volendam. Casino was extremely smoky. Needs better ventilation or a non-smoking section.,2,2025-10-17,en
805,10,1,3,First time playing craps on a cruise ship (Mardi Gras). The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-11-07,en
806,2,6,27,Casino experience on our Mexican Riviera 7-Day cruise aboard the Carnival Panorama: Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-10-30,en
807,500,3,11,Casino experience on our Mediterranean 14-Day cruise aboard the Jubilee: The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-10-29,fr
808,309,8,38,Spent most evenings in the casino on the Nieuw Statendam. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-11-01,en
809,238,1,4,"Spent most evenings in the casino on the Mardi Gras. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-11-04,de
